flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20251211095043_c5c,09:50:43,2025-12-11,PFA-00474,PSA-00486,PSF-00438,559.682251,150.632141,0.730861,0.000000,0.000000,0.000000,0.098530

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,351.866119,5996.140625
0.010000,444.113007,5996.140625
0.020000,472.273712,5996.140625
0.030000,490.815277,5996.140625
0.040000,499.499207,5996.140625
0.050000,503.466003,5996.140625
0.060000,506.191132,5996.140625
0.070000,509.068604,5996.140625
0.080000,512.463928,5996.140625
0.090000,516.289856,5996.140625
0.100000,520.391479,5996.140625
0.110000,524.403320,5996.140625
0.120000,528.388000,5996.140625
0.130000,532.124146,5996.140625
0.140000,535.616028,5996.140625
0.150000,538.800720,5996.140625
0.160000,541.701416,5996.140625
0.170000,544.297485,5996.140625
0.180000,546.590942,5996.140625
0.190000,548.686279,5996.140625
0.200000,550.504822,5996.140625
0.210000,552.027954,5996.140625
0.220000,553.387634,5996.140625
0.230000,554.546021,5996.140625
0.240000,555.507324,5996.140625
0.250000,556.271179,5996.140625
0.260000,556.941040,5996.140625
0.270000,557.474609,5996.140625
0.280000,557.911621,5996.140625
0.290000,558.289978,5996.140625
0.300000,558.633667,5996.140625
0.310000,558.844666,5996.140625
0.320000,559.072876,5996.140625
0.330000,559.227356,5996.140625
0.340000,559.402954,5996.140625
0.350000,559.489136,5996.140625
0.360000,559.589294,5996.140625
0.370000,559.632874,5996.140625
0.380000,559.650085,5996.140625
0.390000,559.644714,5996.140625
0.400000,559.679016,5996.140625
0.410000,559.677979,5996.140625
0.420000,559.682251,5996.140625
0.430000,559.681885,5996.140625
0.440000,559.594971,5996.140625
0.450000,559.587463,5996.140625
0.460000,559.542419,5996.140625
0.470000,559.510254,5996.140625
0.480000,559.439392,5996.140625
0.490000,559.347839,5996.140625
0.500000,559.275269,5996.140625
0.510000,559.108948,5996.140625
0.520000,559.045288,5996.140625
0.530000,558.976318,5996.140625
0.540000,558.925537,5996.140625
0.550000,558.870789,5996.140625
0.560000,558.798889,5996.140625
0.570000,558.714172,5996.140625
0.580000,558.641174,5996.140625
0.590000,558.609009,5996.140625
0.600000,558.626892,5996.140625
0.610000,558.554993,5996.140625
0.620000,558.557129,5996.140625
0.630000,558.533936,5996.140625
0.640000,558.502808,5996.140625
0.650000,558.488464,5996.140625
0.660000,558.415161,5996.140625
0.670000,558.320068,5996.140625
0.680000,558.262451,5996.140625
0.690000,558.202759,5996.140625
0.700000,558.146973,5996.140625
0.710000,557.975281,5996.140625
0.720000,557.882996,5996.140625
0.730000,557.751038,5996.140625
0.740000,557.684204,5996.140625
0.750000,557.552917,5996.140625
0.760000,557.436340,5996.140625
0.770000,557.328674,5996.140625
0.780000,557.216736,5996.140625
0.790000,557.087280,5996.140625
