flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20251204105630_09c,10:56:30,2025-12-04,PFA-00474,PSA-00486,PSF-00438,269.988647,138.563278,0.486781,0.000000,0.000000,0.000000,1.225201

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,209.465500,5996.140625
0.010000,240.670685,5996.140625
0.020000,245.890976,5996.140625
0.030000,248.461960,5996.140625
0.040000,250.104904,5996.140625
0.050000,251.360901,5996.140625
0.060000,252.463821,5996.140625
0.070000,253.539566,5996.140625
0.080000,254.616730,5996.140625
0.090000,255.690689,5996.140625
0.100000,256.797546,5996.140625
0.110000,257.856140,5996.140625
0.120000,258.891449,5996.140625
0.130000,259.883179,5996.140625
0.140000,260.827301,5996.140625
0.150000,261.686340,5996.140625
0.160000,262.506714,5996.140625
0.170000,263.233429,5996.140625
0.180000,263.908997,5996.140625
0.190000,264.525879,5996.140625
0.200000,265.114899,5996.140625
0.210000,265.596619,5996.140625
0.220000,266.035095,5996.140625
0.230000,266.466370,5996.140625
0.240000,266.847260,5996.140625
0.250000,267.175201,5996.140625
0.260000,267.480957,5996.140625
0.270000,267.760620,5996.140625
0.280000,268.012390,5996.140625
0.290000,268.252014,5996.140625
0.300000,268.445129,5996.140625
0.310000,268.607483,5996.140625
0.320000,268.769867,5996.140625
0.330000,268.919006,5996.140625
0.340000,269.060974,5996.140625
0.350000,269.160034,5996.140625
0.360000,269.267334,5996.140625
0.370000,269.379608,5996.140625
0.380000,269.463654,5996.140625
0.390000,269.541992,5996.140625
0.400000,269.611359,5996.140625
0.410000,269.652832,5996.140625
0.420000,269.720795,5996.140625
0.430000,269.776947,5996.140625
0.440000,269.804108,5996.140625
0.450000,269.830597,5996.140625
0.460000,269.870270,5996.140625
0.470000,269.902466,5996.140625
0.480000,269.911041,5996.140625
0.490000,269.937500,5996.140625
0.500000,269.970062,5996.140625
0.510000,269.971130,5996.140625
0.520000,269.967926,5996.140625
0.530000,269.979370,5996.140625
0.540000,269.970062,5996.140625
0.550000,269.979370,5996.140625
0.560000,269.988647,5996.140625
0.570000,269.984711,5996.140625
0.580000,269.969696,5996.140625
0.590000,269.966827,5996.140625
0.600000,269.967194,5996.140625
0.610000,269.957886,5996.140625
0.620000,269.935364,5996.140625
0.630000,269.923218,5996.140625
0.640000,269.911407,5996.140625
0.650000,269.890320,5996.140625
0.660000,269.872772,5996.140625
0.670000,269.851318,5996.140625
0.680000,269.838806,5996.140625
0.690000,269.820221,5996.140625
0.700000,269.823425,5996.140625
0.710000,269.773376,5996.140625
0.720000,269.754059,5996.140625
0.730000,269.723663,5996.140625
0.740000,269.687897,5996.140625
0.750000,269.654633,5996.140625
0.760000,269.633881,5996.140625
0.770000,269.611725,5996.140625
0.780000,269.563080,5996.140625
0.790000,269.525879,5996.140625
