flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20251204105143_6fd,10:51:43,2025-12-04,PFA-00474,PSA-00486,PSF-00438,208.019257,148.156998,0.287773,0.000000,0.000000,0.000000,4.208851

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,184.020645,5996.140625
0.010000,199.105743,5996.140625
0.020000,201.232910,5996.140625
0.030000,202.245361,5996.140625
0.040000,202.942017,5996.140625
0.050000,203.454132,5996.140625
0.060000,203.862549,5996.140625
0.070000,204.186920,5996.140625
0.080000,204.454422,5996.140625
0.090000,204.674362,5996.140625
0.100000,204.853531,5996.140625
0.110000,204.996231,5996.140625
0.120000,205.109955,5996.140625
0.130000,205.225464,5996.140625
0.140000,205.319168,5996.140625
0.150000,205.373520,5996.140625
0.160000,205.450775,5996.140625
0.170000,205.510849,5996.140625
0.180000,205.588104,5996.140625
0.190000,205.638535,5996.140625
0.200000,205.695389,5996.140625
0.210000,205.735443,5996.140625
0.220000,205.778000,5996.140625
0.230000,205.823776,5996.140625
0.240000,205.884216,5996.140625
0.250000,205.931061,5996.140625
0.260000,205.977203,5996.140625
0.270000,206.021545,5996.140625
0.280000,206.071976,5996.140625
0.290000,206.105591,5996.140625
0.300000,206.174606,5996.140625
0.310000,206.230759,5996.140625
0.320000,206.276184,5996.140625
0.330000,206.321960,5996.140625
0.340000,206.366653,5996.140625
0.350000,206.434601,5996.140625
0.360000,206.486816,5996.140625
0.370000,206.544037,5996.140625
0.380000,206.588028,5996.140625
0.390000,206.637741,5996.140625
0.400000,206.701401,5996.140625
0.410000,206.743958,5996.140625
0.420000,206.811188,5996.140625
0.430000,206.850174,5996.140625
0.440000,206.902390,5996.140625
0.450000,206.963531,5996.140625
0.460000,207.007889,5996.140625
0.470000,207.057953,5996.140625
0.480000,207.096222,5996.140625
0.490000,207.152725,5996.140625
0.500000,207.211731,5996.140625
0.510000,207.236404,5996.140625
0.520000,207.285400,5996.140625
0.530000,207.322235,5996.140625
0.540000,207.362656,5996.140625
0.550000,207.408783,5996.140625
0.560000,207.447769,5996.140625
0.570000,207.479233,5996.140625
0.580000,207.516785,5996.140625
0.590000,207.555771,5996.140625
0.600000,207.601898,5996.140625
0.610000,207.619781,5996.140625
0.620000,207.646255,5996.140625
0.630000,207.670563,5996.140625
0.640000,207.696320,5996.140625
0.650000,207.729218,5996.140625
0.660000,207.760696,5996.140625
0.670000,207.776062,5996.140625
0.680000,207.813263,5996.140625
0.690000,207.837936,5996.140625
0.700000,207.872269,5996.140625
0.710000,207.876205,5996.140625
0.720000,207.901245,5996.140625
0.730000,207.918045,5996.140625
0.740000,207.929489,5996.140625
0.750000,207.955597,5996.140625
0.760000,207.971329,5996.140625
0.770000,207.981354,5996.140625
0.780000,207.996017,5996.140625
0.790000,208.019257,5996.140625
