flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20251210142954_5f7,14:29:54,2025-12-10,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,155.687668,99.679825,0.359745,137.315872

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,127.698898,6995.495117,1
0.010000,140.402908,6995.495117,1
0.020000,144.726990,6995.495117,1
0.030000,147.350189,6995.495117,1
0.040000,148.997421,6995.495117,1
0.050000,150.125748,6995.495117,1
0.060000,150.913589,6995.495117,1
0.070000,151.506180,6995.495117,1
0.080000,151.952499,6995.495117,1
0.090000,152.301544,6995.495117,1
0.100000,152.561539,6995.495117,1
0.110000,152.757523,6995.495117,1
0.120000,152.921677,6995.495117,1
0.130000,153.043274,6995.495117,1
0.140000,153.144836,6995.495117,1
0.150000,153.236389,6995.495117,1
0.160000,153.310776,6995.495117,1
0.170000,153.366211,6995.495117,1
0.180000,153.421997,6995.495117,1
0.190000,153.461334,6995.495117,1
0.200000,153.507111,6995.495117,1
0.210000,153.527863,6995.495117,1
0.220000,153.553955,6995.495117,1
0.230000,153.578644,6995.495117,1
0.240000,153.604385,6995.495117,1
0.250000,153.617615,6995.495117,1
0.260000,153.641937,6995.495117,1
0.270000,153.649445,6995.495117,1
0.280000,153.659821,6995.495117,1
0.290000,153.678421,6995.495117,1
0.300000,153.696304,6937.205566,2
0.310000,153.671265,6878.916016,2
0.320000,153.669830,6820.626465,2
0.330000,153.660538,6762.336914,2
0.340000,153.661972,6704.047363,2
0.350000,153.634781,6645.757812,2
0.360000,153.641937,6587.468262,2
0.370000,153.614761,6529.178711,2
0.380000,153.616913,6470.889160,2
0.390000,153.590805,6412.599609,2
0.400000,153.567200,6354.310059,2
0.410000,153.554321,6296.020508,2
0.420000,153.526428,6237.730957,2
0.430000,153.507828,6179.441406,2
0.440000,153.487808,6121.151855,2
0.450000,153.455261,6062.862305,2
0.460000,153.443100,6004.572754,2
0.470000,153.399475,5946.283203,2
0.480000,153.382660,5887.993652,2
0.490000,153.373001,5829.704102,2
0.500000,153.354767,5771.414551,2
0.510000,153.296112,5713.125000,2
0.520000,153.283234,5654.835449,2
0.530000,153.272873,5596.545898,2
0.540000,153.223511,5538.256348,2
0.550000,153.196335,5479.966797,2
0.560000,153.182739,5421.677246,2
0.570000,153.151276,5363.387695,2
0.580000,153.096558,5305.098145,2
0.590000,153.085114,5246.808594,2
0.600000,153.488510,6995.495117,3
0.610000,153.577560,6995.495117,3
0.620000,153.597946,6995.495117,3
0.630000,153.591873,6995.495117,3
0.640000,153.595444,6995.495117,3
0.650000,153.574707,6995.495117,3
0.660000,153.567917,6995.495117,3
0.670000,153.552536,6995.495117,3
0.680000,153.535721,6995.495117,3
0.690000,153.521057,6995.495117,3
0.700000,153.512833,6995.495117,3
0.710000,153.479218,6995.495117,3
0.720000,153.463837,6995.495117,3
0.730000,153.438095,6995.495117,3
0.740000,153.419846,6995.495117,3
0.750000,153.391953,6995.495117,3
0.760000,153.370850,6995.495117,3
0.770000,153.349396,6995.495117,3
0.780000,153.330444,6995.495117,3
0.790000,153.293961,6995.495117,3
0.800000,153.278946,6995.495117,3
0.810000,153.247116,6995.495117,3
0.820000,153.218506,6995.495117,3
0.830000,153.179169,6995.495117,3
0.839999,153.151627,6995.495117,3
0.849999,153.123383,6995.495117,3
0.859999,153.090485,6995.495117,3
0.869999,153.051849,6995.495117,3
0.879999,153.006439,6995.495117,3
0.889999,152.962448,6995.495117,3
