flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00438_20251210143111_1ac,14:31:11,2025-12-10,PFA-00474,PSA-00486,PSF-00438,0.000000,0.000000,0.000000,125.406143,123.961685,0.011518,234.968079

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,124.501709,6995.495117,1
0.010000,125.020622,6995.495117,1
0.020000,125.189781,6995.495117,1
0.030000,125.256302,6995.495117,1
0.040000,125.318886,6995.495117,1
0.050000,125.341057,6995.495117,1
0.060000,125.378609,6995.495117,1
0.070000,125.373962,6995.495117,1
0.080000,125.391838,6995.495117,1
0.090000,125.396133,6995.495117,1
0.100000,125.406143,6995.495117,1
0.110000,125.400780,6995.495117,1
0.120000,125.393990,6995.495117,1
0.130000,125.399712,6995.495117,1
0.140000,125.393990,6995.495117,1
0.150000,125.385048,6995.495117,1
0.160000,125.380035,6995.495117,1
0.170000,125.380035,6995.495117,1
0.180000,125.365021,6995.495117,1
0.190000,125.370384,6995.495117,1
0.200000,125.363586,6995.495117,1
0.210000,125.339272,6995.495117,1
0.220000,125.336411,6995.495117,1
0.230000,125.334976,6995.495117,1
0.240000,125.331757,6995.495117,1
0.250000,125.323532,6995.495117,1
0.260000,125.313164,6995.495117,1
0.270000,125.288132,6995.495117,1
0.280000,125.285629,6995.495117,1
0.290000,125.279549,6995.495117,1
0.300000,125.270607,6937.205566,2
0.310000,125.267746,6878.916016,2
0.320000,125.252724,6820.626465,2
0.330000,125.256660,6762.336914,2
0.340000,125.250221,6704.047363,2
0.350000,125.257019,6645.757812,2
0.360000,125.237343,6587.468262,2
0.370000,125.250938,6529.178711,2
0.380000,125.230194,6470.889160,2
0.390000,125.260231,6412.599609,2
0.400000,125.264168,6354.310059,2
0.410000,125.252007,6296.020508,2
0.420000,125.268105,6237.730957,2
0.430000,125.239494,6179.441406,2
0.440000,125.269173,6121.151855,2
0.450000,125.264885,6062.862305,2
0.460000,125.261665,6004.572754,2
0.470000,125.289200,5946.283203,2
0.480000,125.264526,5887.993652,2
0.490000,125.254868,5829.704102,2
0.500000,125.269531,5771.414551,2
0.510000,125.236984,5713.125000,2
0.520000,125.239136,5654.835449,2
0.530000,125.233772,5596.545898,2
0.540000,125.260948,5538.256348,2
0.550000,125.324966,5479.966797,2
0.560000,125.179764,5421.677246,2
0.570000,125.236633,5363.387695,2
0.580000,125.136856,5305.098145,2
0.590000,125.257729,5246.808594,2
0.600000,124.978783,6995.495117,3
0.610000,124.967339,6995.495117,3
0.620000,124.953751,6995.495117,3
0.630000,124.944092,6995.495117,3
0.640000,124.929787,6995.495117,3
0.650000,124.928711,6995.495117,3
0.660000,124.911186,6995.495117,3
0.670000,124.904755,6995.495117,3
0.680000,124.890808,6995.495117,3
0.690000,124.887939,6995.495117,3
0.700000,124.871490,6995.495117,3
0.710000,124.862549,6995.495117,3
0.720000,124.845032,6995.495117,3
0.730000,124.837517,6995.495117,3
0.740000,124.819633,6995.495117,3
0.750000,124.808548,6995.495117,3
0.760000,124.798897,6995.495117,3
0.770000,124.785660,6995.495117,3
0.780000,124.780296,6995.495117,3
0.790000,124.774216,6995.495117,3
0.800000,124.762413,6995.495117,3
0.810000,124.739525,6995.495117,3
0.820000,124.744537,6995.495117,3
0.830000,124.728439,6995.495117,3
0.839999,124.719147,6995.495117,3
0.849999,124.706985,6995.495117,3
0.859999,124.697327,6995.495117,3
0.869999,124.699112,6995.495117,3
0.879999,124.683380,6995.495117,3
0.889999,124.673012,6995.495117,3
